customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
5087,Male,0,No,No,63,No,No,DSL,Yes,No internet service,Yes,No,No,No internet service,Two year,Yes,Credit card (automatic),102.03,6427.89,No
5088,Female,1,No,Yes,29,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,Yes,Yes,Two year,Yes,Electronic check,53.49,1551.21,Yes
5089,Male,0,No,No,58,Yes,No phone service,No,No internet service,No internet service,No,No internet service,No,No internet service,Two year,Yes,Credit card (automatic),107.8,6252.4,No
5090,Male,1,Yes,No,31,No,No,DSL,No,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,104.22,3230.82,No
5091,Female,0,Yes,No,68,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,Yes,No,Two year,Yes,Mailed check,34.62,2354.16,Yes
5092,Female,1,Yes,Yes,41,No,Yes,DSL,No internet service,No,No internet service,Yes,No,Yes,Month-to-month,No,Electronic check,110.96,4549.36,Yes
5093,Female,0,Yes,Yes,50,Yes,Yes,No,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),27.63,1381.5,No
5094,Female,1,Yes,Yes,44,No,No phone service,Fiber optic,No,No internet service,No internet service,Yes,No,No,Month-to-month,Yes,Mailed check,61.41,2702.04,No
5095,Female,1,Yes,Yes,9,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),36.85,331.65,No
5096,Female,1,No,Yes,59,No,No phone service,Fiber optic,No internet service,Yes,No,No internet service,Yes,No,Two year,Yes,Bank transfer (automatic),31.82,1877.38,Yes
5097,Male,1,Yes,Yes,27,No,No phone service,DSL,Yes,No,Yes,No internet service,No,Yes,Two year,No,Mailed check,31.37,846.99,Yes
5098,Female,0,No,Yes,59,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Mailed check,20.03,1181.77,No
5099,Male,0,Yes,Yes,3,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,No,No,One year,Yes,Electronic check,99.19,297.57,Yes
5100,Male,0,No,Yes,7,Yes,No phone service,Fiber optic,No,Yes,No,No,No internet service,Yes,One year,No,Bank transfer (automatic),46.19,323.33,No
5101,Female,1,No,No,16,No,Yes,Fiber optic,Yes,No internet service,No,No,No internet service,Yes,One year,Yes,Bank transfer (automatic),20.92,334.72,No
5102,Male,1,Yes,No,49,No,Yes,No,Yes,No internet service,Yes,Yes,No internet service,Yes,One year,Yes,Mailed check,42.21,2068.29,No
5103,Female,1,Yes,Yes,32,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Two year,No,Mailed check,25.65,820.8,Yes
5104,Female,1,Yes,No,44,Yes,No phone service,DSL,No,No internet service,No,No,No,No,Two year,Yes,Mailed check,24.53,1079.32,No
5105,Male,1,Yes,No,19,Yes,No,Fiber optic,No,Yes,No,No internet service,Yes,No internet service,Two year,No,Mailed check,99.45,1889.55,Yes
5106,Male,1,Yes,Yes,3,Yes,Yes,No,Yes,Yes,Yes,No,No internet service,No,Month-to-month,No,Credit card (automatic),21.3,63.9,Yes
5107,Female,0,No,Yes,60,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),106.48,6388.8,No
5108,Female,0,Yes,No,35,No,No phone service,Fiber optic,Yes,No,No,No,No,No internet service,Two year,Yes,Electronic check,40.21,1407.35,Yes
5109,Male,0,No,Yes,29,Yes,No,DSL,No,No,Yes,No,No,No internet service,Two year,No,Mailed check,115.25,3342.25,Yes
5110,Male,0,No,No,70,Yes,No phone service,No,Yes,No internet service,No,No,No,Yes,Two year,No,Credit card (automatic),95.75,6702.5,No
5111,Male,0,No,Yes,45,Yes,No,DSL,No internet service,No internet service,Yes,Yes,Yes,No internet service,Two year,No,Mailed check,44.52,2003.4,No
5112,Male,0,Yes,No,27,No,No phone service,No,Yes,No,Yes,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),49.26,1330.02,No
5113,Female,0,Yes,Yes,69,Yes,No phone service,No,No,Yes,No internet service,Yes,No,Yes,Month-to-month,Yes,Mailed check,47.28,3262.32,No
5114,Female,0,Yes,No,35,No,No phone service,DSL,No internet service,Yes,Yes,No internet service,Yes,Yes,Two year,No,Bank transfer (automatic),41.99,1469.65,Yes
5115,Female,1,Yes,No,19,No,Yes,DSL,No internet service,No,No internet service,No,Yes,No,Two year,No,Mailed check,44.59,847.21,Yes
5116,Female,1,Yes,No,17,Yes,No phone service,No,No internet service,No internet service,Yes,Yes,No internet service,No internet service,Two year,Yes,Electronic check,80.06,1361.02,Yes
5117,Male,1,Yes,No,35,Yes,Yes,DSL,No internet service,No internet service,Yes,No,No internet service,No,One year,No,Bank transfer (automatic),85.52,2993.2,No
5118,Male,1,No,Yes,30,Yes,No phone service,Fiber optic,No internet service,Yes,No,Yes,No,Yes,Two year,No,Mailed check,41.15,1234.5,Yes
5119,Female,1,Yes,No,48,No,No,Fiber optic,Yes,Yes,No internet service,No internet service,No,No,Two year,Yes,Mailed check,104.77,5028.96,No
5120,Female,1,No,Yes,57,Yes,No phone service,No,No internet service,No internet service,No,No internet service,No,Yes,Two year,Yes,Mailed check,96.75,5514.75,No
5121,Female,1,No,No,17,Yes,No phone service,Fiber optic,No,Yes,No internet service,No internet service,No internet service,No,One year,No,Mailed check,68.92,1171.64,Yes
5122,Female,0,Yes,Yes,15,No,No,No,No internet service,No,No internet service,No,Yes,Yes,One year,Yes,Bank transfer (automatic),34.85,522.75,Yes
5123,Female,0,Yes,No,14,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Mailed check,59.87,838.18,Yes
5124,Female,1,Yes,Yes,14,No,No phone service,DSL,No,Yes,No internet service,Yes,No internet service,No,One year,No,Credit card (automatic),58.44,818.16,No
5125,Female,0,Yes,No,45,Yes,No phone service,Fiber optic,No,No internet service,No internet service,Yes,No,Yes,One year,Yes,Mailed check,110.11,4954.95,Yes
5126,Female,0,Yes,No,38,No,No,DSL,No,No,No,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),106.33,4040.54,Yes
5127,Female,0,Yes,Yes,63,No,No phone service,Fiber optic,No,Yes,No internet service,Yes,No,No,Two year,No,Credit card (automatic),23.61,1487.43,Yes
5128,Male,0,No,No,11,No,Yes,No,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,20.54,225.94,Yes
5129,Female,0,No,No,48,No,Yes,Fiber optic,No,No internet service,Yes,No internet service,Yes,Yes,Two year,Yes,Bank transfer (automatic),97.3,4670.4,Yes
5130,Male,1,No,No,26,No,Yes,Fiber optic,No,Yes,No,No internet service,No,No,Two year,Yes,Electronic check,31.2,811.2,No
5131,Male,0,No,No,67,Yes,Yes,DSL,No,No,No internet service,Yes,No internet service,No internet service,One year,No,Electronic check,40.07,2684.69,No
5132,Female,1,No,Yes,25,No,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),114.61,2865.25,No
5133,Female,1,No,No,61,No,No phone service,DSL,No internet service,No internet service,Yes,Yes,Yes,No internet service,One year,No,Credit card (automatic),56.11,3422.71,Yes
5134,Male,1,Yes,Yes,26,No,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Mailed check,103.93,2702.18,No
5135,Male,0,Yes,Yes,34,Yes,No phone service,DSL,Yes,No,No,No internet service,No,No internet service,Month-to-month,No,Mailed check,36.47,1239.98,Yes
5136,Female,1,Yes,Yes,9,Yes,No phone service,No,Yes,No,No,No,Yes,No,One year,No,Electronic check,88.01,792.09,No
5137,Male,1,No,Yes,40,No,No,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,82.72,3308.8,No
5138,Female,1,No,No,7,No,No phone service,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,Yes,One year,Yes,Electronic check,93.55,654.85,Yes
5139,Female,1,No,No,30,No,Yes,Fiber optic,Yes,No,No internet service,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),49.18,1475.4,No
5140,Female,0,Yes,Yes,66,No,Yes,No,No,No internet service,Yes,No internet service,No,No,Two year,No,Credit card (automatic),33.7,2224.2,Yes
5141,Male,1,Yes,No,30,Yes,No,No,No,No internet service,No internet service,No internet service,Yes,No internet service,Two year,Yes,Electronic check,27.63,828.9,Yes
5142,Male,1,Yes,No,68,Yes,Yes,DSL,No,No,No internet service,No,No,No,One year,No,Bank transfer (automatic),88.13,5992.84,Yes
5143,Female,1,No,Yes,58,Yes,Yes,DSL,No internet service,Yes,No,No,Yes,No internet service,Two year,No,Mailed check,86.29,5004.82,No
5144,Male,1,No,Yes,55,No,No,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,Yes,Two year,No,Electronic check,21.75,1196.25,Yes
5145,Male,0,No,Yes,14,No,No,DSL,No,Yes,No,No internet service,No,No internet service,Two year,Yes,Bank transfer (automatic),79.93,1119.02,No
5146,Male,1,Yes,No,37,Yes,Yes,No,No,No internet service,Yes,No internet service,Yes,No,One year,Yes,Bank transfer (automatic),34.49,1276.13,Yes
5147,Male,1,No,Yes,44,Yes,No,DSL,No,No,No internet service,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),23.97,1054.68,No
5148,Male,1,Yes,Yes,6,No,No,DSL,No internet service,No internet service,No internet service,No internet service,No,No internet service,Two year,No,Electronic check,71.76,430.56,No
5149,Male,1,Yes,No,26,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No internet service,Two year,Yes,Credit card (automatic),42.59,1107.34,Yes
5150,Male,1,Yes,No,14,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),73.83,1033.62,No
5151,Female,1,Yes,No,8,Yes,No,No,Yes,No internet service,Yes,No internet service,No,No,Two year,Yes,Mailed check,91.71,733.68,No
5152,Male,0,Yes,No,24,Yes,No phone service,No,No internet service,No internet service,Yes,Yes,Yes,No,Two year,Yes,Mailed check,112.58,2701.92,No
5153,Male,1,Yes,No,39,Yes,No phone service,DSL,No internet service,No internet service,No internet service,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),54.17,2112.63,No
5154,Male,0,Yes,No,49,No,Yes,No,No internet service,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,62.26,3050.74,No
5155,Male,0,No,No,63,No,Yes,DSL,Yes,Yes,No,No,Yes,No internet service,One year,Yes,Credit card (automatic),36.36,2290.68,No
5156,Male,1,Yes,No,26,No,No phone service,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,92.15,2395.9,Yes
5157,Male,0,No,Yes,10,No,No,No,No internet service,Yes,No,No,No,No internet service,Month-to-month,No,Credit card (automatic),102.3,1023.0,No
5158,Male,1,Yes,No,58,Yes,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,90.41,5243.78,No
5159,Male,0,Yes,Yes,14,No,No phone service,DSL,No,Yes,No,No,No internet service,No internet service,Two year,No,Mailed check,64.27,899.78,No
5160,Female,1,Yes,No,71,Yes,Yes,No,No internet service,Yes,No,No,No,No internet service,One year,No,Bank transfer (automatic),76.01,5396.71,No
5161,Male,0,No,No,39,Yes,No,DSL,No,No internet service,No internet service,Yes,No internet service,Yes,One year,No,Credit card (automatic),42.0,1638.0,Yes
5162,Male,0,Yes,Yes,31,No,No phone service,No,No,Yes,Yes,No internet service,Yes,Yes,One year,No,Mailed check,93.54,2899.74,No
5163,Male,1,Yes,No,50,No,No,DSL,No,Yes,Yes,No internet service,Yes,Yes,Month-to-month,No,Mailed check,86.13,4306.5,No
5164,Male,0,No,Yes,16,No,Yes,DSL,No,No,No internet service,No internet service,Yes,No internet service,Two year,No,Credit card (automatic),112.49,1799.84,Yes
5165,Female,0,No,No,72,No,No phone service,DSL,No internet service,No internet service,Yes,No internet service,Yes,Yes,Two year,Yes,Bank transfer (automatic),76.77,5527.44,Yes
5166,Female,0,No,Yes,51,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,No internet service,No internet service,Two year,No,Electronic check,94.93,4841.43,No
5167,Female,0,No,Yes,15,Yes,No phone service,No,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,70.06,1050.9,No
5168,Female,0,Yes,No,38,Yes,No,DSL,Yes,No internet service,Yes,No internet service,Yes,Yes,One year,Yes,Mailed check,103.52,3933.76,No
5169,Female,1,Yes,Yes,71,No,Yes,No,Yes,No internet service,No,No internet service,Yes,No,Two year,Yes,Credit card (automatic),79.33,5632.43,Yes
5170,Female,0,No,Yes,72,No,No,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,66.5,4788.0,No
5171,Female,0,Yes,No,21,Yes,No phone service,No,Yes,No,No internet service,Yes,Yes,No internet service,Two year,Yes,Credit card (automatic),34.48,724.08,Yes
5172,Female,1,No,No,16,Yes,Yes,DSL,No,No,Yes,No,No internet service,No internet service,Two year,No,Credit card (automatic),100.39,1606.24,Yes
5173,Female,1,No,Yes,67,No,No,DSL,No,No internet service,Yes,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,100.89,6759.63,No
5174,Female,1,No,No,65,No,No,Fiber optic,No internet service,No internet service,Yes,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),51.44,3343.6,No
5175,Female,0,Yes,Yes,13,Yes,No phone service,No,No internet service,No,No internet service,No internet service,Yes,No,Two year,No,Credit card (automatic),64.33,836.29,No
5176,Female,0,No,Yes,64,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No internet service,Two year,Yes,Credit card (automatic),61.27,3921.28,No
5177,Female,0,Yes,Yes,61,Yes,No,DSL,No internet service,No,No internet service,No,No internet service,No internet service,Two year,Yes,Mailed check,53.79,3281.19,No
5178,Female,0,Yes,No,32,No,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),69.47,2223.04,Yes
5179,Female,1,Yes,No,12,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No,No,One year,Yes,Bank transfer (automatic),70.48,845.76,No
5180,Female,1,No,Yes,41,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),27.79,1139.39,Yes
5181,Male,0,Yes,Yes,66,No,Yes,Fiber optic,Yes,No internet service,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,45.94,3032.04,No
5182,Female,0,No,Yes,8,Yes,No phone service,No,No,No internet service,No,No,No,Yes,One year,No,Credit card (automatic),25.58,204.64,No
5183,Male,0,Yes,No,59,Yes,No,Fiber optic,Yes,No internet service,Yes,No,No,No,Month-to-month,No,Mailed check,92.72,5470.48,No
5184,Female,0,Yes,Yes,25,Yes,Yes,DSL,No internet service,Yes,No internet service,Yes,No internet service,No internet service,Two year,No,Credit card (automatic),91.86,2296.5,Yes
5185,Female,1,Yes,No,5,No,No,DSL,No,No,Yes,No,No internet service,No,One year,Yes,Bank transfer (automatic),48.97,244.85,Yes
5186,Male,1,No,Yes,45,No,No,Fiber optic,No internet service,No,No internet service,Yes,No,Yes,Two year,No,Electronic check,78.08,3513.6,No
5187,Female,0,No,Yes,2,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No,No internet service,No,Month-to-month,Yes,Electronic check,62.95,125.9,No
5188,Male,1,No,Yes,42,No,No phone service,Fiber optic,No internet service,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),35.41,1487.22,Yes
5189,Male,0,No,Yes,38,Yes,Yes,DSL,No,Yes,No,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),87.14,3311.32,Yes
5190,Male,0,Yes,No,3,Yes,Yes,Fiber optic,No internet service,Yes,No,No,Yes,No,One year,No,Credit card (automatic),97.39,292.17,Yes
5191,Female,1,Yes,No,46,No,No,No,Yes,Yes,No internet service,Yes,No internet service,No internet service,One year,No,Electronic check,53.47,2459.62,Yes
5192,Female,0,No,No,22,Yes,No,Fiber optic,Yes,No internet service,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),71.17,1565.74,Yes
5193,Female,1,No,No,33,No,No phone service,No,Yes,No,Yes,No internet service,Yes,Yes,One year,No,Bank transfer (automatic),38.17,1259.61,Yes
5194,Male,0,No,No,32,No,No phone service,Fiber optic,No,Yes,Yes,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),26.02,832.64,No
5195,Male,1,No,Yes,17,Yes,No,DSL,Yes,Yes,No,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),46.33,787.61,Yes
5196,Female,0,Yes,No,56,Yes,Yes,DSL,No internet service,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,101.94,5708.64,No
5197,Female,1,No,No,3,No,No phone service,Fiber optic,No,No,No internet service,Yes,Yes,Yes,One year,No,Mailed check,97.02,291.06,No
5198,Female,0,No,No,70,No,Yes,No,No internet service,Yes,No,No,No,Yes,One year,No,Mailed check,43.57,3049.9,Yes
5199,Female,0,Yes,No,49,Yes,No phone service,DSL,No internet service,Yes,No,No,No,No internet service,Two year,Yes,Bank transfer (automatic),26.27,1287.23,Yes
5200,Female,1,No,Yes,55,No,Yes,DSL,No internet service,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,102.84,5656.2,No
5201,Male,0,Yes,Yes,31,Yes,No,DSL,Yes,No internet service,Yes,No internet service,No,No,Two year,No,Credit card (automatic),82.1,2545.1,No
5202,Male,1,No,Yes,21,Yes,No phone service,Fiber optic,Yes,No,No,No internet service,No,No internet service,Two year,Yes,Bank transfer (automatic),28.92,607.32,Yes
5203,Male,1,Yes,No,16,No,No,Fiber optic,No,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,91.1,1457.6,No
5204,Female,0,No,Yes,17,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),71.98,1223.66,No
5205,Male,0,No,Yes,1,No,No,No,Yes,No internet service,No internet service,No internet service,No internet service,Yes,One year,No,Bank transfer (automatic),33.78,33.78,Yes
5206,Male,0,No,No,72,Yes,No phone service,Fiber optic,Yes,No internet service,No,No internet service,No internet service,No,Two year,Yes,Credit card (automatic),22.14,1594.08,No
5207,Male,0,No,No,65,Yes,No phone service,No,No internet service,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),104.02,6761.3,No
5208,Male,1,No,No,66,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),48.47,3199.02,Yes
5209,Male,0,Yes,Yes,37,Yes,Yes,No,No internet service,No internet service,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),74.75,2765.75,Yes
5210,Female,0,No,No,24,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),34.91,837.84,No
5211,Male,0,Yes,Yes,62,Yes,No phone service,Fiber optic,No internet service,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),87.85,5446.7,No
5212,Female,1,Yes,Yes,21,No,No,No,Yes,Yes,No,Yes,Yes,No internet service,One year,Yes,Credit card (automatic),25.42,533.82,No
5213,Female,0,Yes,Yes,37,No,No,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),103.63,3834.31,Yes
5214,Female,1,Yes,Yes,35,Yes,No phone service,DSL,No,No,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,76.69,2684.15,No
